Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Lao PDR,Export,90111,"Coffee, not roasted or decaffeinated",2017,Malaysia,2.08,699.515,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012, World,5159.17,1968170.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Vietnam,3772.85,1741460.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Canada,943.55,158575.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,United States,122.83,20700.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,"Korea, Rep.",106.44,16147.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,United Kingdom,105.74,17000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Australia,25.68,3600.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,New Zealand,21.5,3000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,"Other Asia, nes",19.37,1860.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,China,19.15,2676.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Japan,14.72,2038.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,France,4.23,628.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Cambodia,1.93,300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Germany,0.66,96.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Malaysia,0.24,46.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Denmark,0.11,25.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,"Hong Kong, China",0.1,11.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Italy,0.06,2.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Philippines,0.01,3.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2012,Indonesia,0.01,3.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020, World,1908.57,290186.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Japan,586.95,75038.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,United States,418.18,68149.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Canada,326.86,52000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Germany,156.21,28826.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Netherlands,108.59,13120.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,"Korea, Rep.",107.5,14202.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,"Other Asia, nes",81.56,21119.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,United Kingdom,33.48,4150.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,United Arab Emirates,21.6,4000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,New Zealand,18.76,3300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Australia,15.14,1804.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Malaysia,12.18,1610.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,"Hong Kong, China",8.18,1064.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Singapore,6.03,901.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Slovak Republic,4.48,700.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Saudi Arabia,1.99,150.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Lao PDR,0.72,30.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Indonesia,0.12,14.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Poland,0.01,4.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Ireland,0.01,5.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2020,Uzbekistan,0.0,0.098,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017, World,1773.16,303606.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Canada,523.59,86350.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,United States,508.01,89074.3,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,"Korea, Rep.",266.35,36463.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Germany,172.92,34523.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,"Other Asia, nes",87.4,24525.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,United Kingdom,45.29,5650.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Japan,40.91,5428.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,United Arab Emirates,37.89,8002.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,New Zealand,32.99,5547.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Malaysia,23.09,3198.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Netherlands,16.26,1956.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Switzerland,10.17,1724.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Australia,4.23,693.755,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Myanmar,1.9,132.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Greece,0.85,100.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,France,0.64,100.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Singapore,0.41,85.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,"Hong Kong, China",0.18,22.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,Indonesia,0.08,30.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2017,China,0.01,3.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014, World,1862.61,371338.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Canada,772.66,153040.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,United States,302.67,55545.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,United Kingdom,264.08,51000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Indonesia,210.95,57660.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Japan,89.91,13051.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Australia,69.45,15580.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,"Korea, Rep.",46.02,6490.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,United Arab Emirates,25.0,5000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,"Other Asia, nes",22.64,3761.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Germany,18.5,5340.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,New Zealand,16.19,3060.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,South Africa,9.82,776.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Malaysia,8.32,620.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,"Hong Kong, China",2.62,117.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Singapore,1.47,188.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,India,0.91,36.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Switzerland,0.72,18.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Sri Lanka,0.68,56.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2014,Vietnam,0.0,0.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011, World,3203.96,678474.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Indonesia,1215.34,288000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Canada,656.83,127855.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Switzerland,288.04,76800.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,United States,250.64,45020.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Australia,194.72,33022.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,"Other Asia, nes",169.86,39600.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,"Korea, Rep.",144.41,21340.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,United Kingdom,135.93,23654.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Japan,60.41,11042.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,China,56.33,4567.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Malaysia,11.36,1000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,New Zealand,9.92,1500.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Lao PDR,8.75,3528.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Nepal,0.66,600.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Singapore,0.4,722.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Papua New Guinea,0.37,222.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2011,Romania,0.0,2.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018, World,2860.71,467918.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,United States,969.46,170926.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Japan,586.04,77266.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Canada,576.09,86614.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,"Korea, Rep.",244.72,35291.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Germany,130.43,23609.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Singapore,85.0,18131.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,"Other Asia, nes",65.71,28358.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,United Kingdom,61.98,7903.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Netherlands,47.07,4956.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Malaysia,26.9,3300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,New Zealand,25.54,3600.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,United Arab Emirates,21.35,4000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Sweden,7.8,1300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Australia,2.84,331.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Greece,2.78,250.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Saudi Arabia,2.0,1000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,"Hong Kong, China",1.57,668.005,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Myanmar,1.35,90.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Cambodia,1.26,200.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,France,0.69,102.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Indonesia,0.12,22.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2018,Israel,0.0,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016, World,1856.49,315965.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Canada,707.22,109977.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,United States,462.24,84627.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Japan,145.34,20904.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Germany,129.88,29280.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,"Korea, Rep.",100.69,14560.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Malaysia,95.11,23784.5,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,United Kingdom,55.54,7500.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,"Other Asia, nes",39.81,6798.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,New Zealand,30.87,6000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,United Arab Emirates,27.46,6125.98,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Vietnam,24.0,1800.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Netherlands,15.66,1937.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Singapore,11.58,1521.1,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,"Hong Kong, China",3.22,332.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Myanmar,2.21,163.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Sri Lanka,1.49,215.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Bahrain,1.22,75.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Australia,1.07,200.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,India,0.9,82.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Indonesia,0.57,31.1651,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,China,0.38,42.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Lebanon,0.01,2.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Belgium,0.01,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Philippines,0.01,5.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,France,0.0,0.842464,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Denmark,0.0,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2016,Switzerland,0.0,0.187214,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021, World,2453.43,395062.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Japan,745.31,96959.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,United States,544.62,90058.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Canada,406.61,67050.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Germany,213.93,39300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Netherlands,122.23,14947.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,"Korea, Rep.",110.58,16045.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,"Other Asia, nes",102.43,30898.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Vietnam,60.67,19200.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Russian Federation,39.08,4470.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Australia,33.54,4179.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Singapore,17.77,2401.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Switzerland,13.06,2005.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,"Hong Kong, China",12.56,2056.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,New Zealand,11.12,1620.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,United Kingdom,5.96,1015.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Belgium,5.16,500.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Lao PDR,4.79,1622.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Cambodia,2.55,500.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Cameroon,0.98,20.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Austria,0.24,54.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,France,0.13,134.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,South Africa,0.07,5.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,China,0.01,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,United Arab Emirates,0.01,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Turkey,0.01,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2021,Malaysia,0.01,21.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013, World,1741.86,418981.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Canada,859.22,150600.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,United States,277.07,56395.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Indonesia,209.99,96000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,"Korea, Rep.",100.31,15827.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Italy,85.13,17009.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Japan,74.97,12060.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Vietnam,47.88,57450.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,United Kingdom,37.18,6504.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,"Other Asia, nes",21.39,2300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,New Zealand,21.21,3460.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Australia,4.89,721.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Papua New Guinea,0.87,480.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,"Korea, Dem. Rep.",0.84,100.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Malaysia,0.29,13.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Singapore,0.29,10.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,India,0.14,5.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Netherlands,0.1,23.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,"Hong Kong, China",0.04,3.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,China,0.02,4.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Spain,0.0,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Sri Lanka,0.0,10.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,United Arab Emirates,0.0,0.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2013,Austria,0.0,5.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019, World,2690.17,384679.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Canada,814.62,116850.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Japan,669.09,75757.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,United States,506.67,82061.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,"Korea, Rep.",209.12,27155.1,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Germany,161.34,29307.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,"Other Asia, nes",109.66,24305.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Netherlands,77.76,9315.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,United Kingdom,37.13,5012.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,New Zealand,28.23,4336.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Malaysia,24.89,3305.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,United Arab Emirates,24.03,4240.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Slovak Republic,8.85,850.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Cambodia,6.05,200.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Switzerland,6.01,1002.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Australia,4.1,561.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Singapore,0.95,150.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Saudi Arabia,0.8,50.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,"Hong Kong, China",0.3,101.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Lao PDR,0.22,37.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Vietnam,0.19,48.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,India,0.13,18.571,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,France,0.01,6.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,Bangladesh,0.01,10.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2019,China,0.0,2.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010, World,914.66,235585.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,United States,306.19,74152.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Canada,305.22,80410.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Switzerland,201.62,57600.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Japan,48.63,9528.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,New Zealand,16.97,4020.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Lao PDR,14.31,4118.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,"Other Asia, nes",11.13,1093.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,United Kingdom,4.27,635.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Papua New Guinea,1.28,852.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,United Arab Emirates,1.07,931.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Kuwait,0.98,55.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Austria,0.93,200.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Denmark,0.85,65.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Singapore,0.49,935.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Nepal,0.34,310.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,"Korea, Rep.",0.2,360.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,France,0.17,300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,Indonesia,0.03,20.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2010,"Hong Kong, China",0.0,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022, World,2350.64,424884.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Japan,726.1,99320.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,United States,463.09,70736.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Singapore,402.07,140048.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Canada,199.6,36800.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Germany,195.31,31740.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Netherlands,122.02,14555.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,"Korea, Rep.",98.48,12703.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Australia,50.17,6206.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,United Arab Emirates,36.5,4040.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,United Kingdom,27.59,3000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,"Other Asia, nes",11.24,3000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,New Zealand,10.51,1631.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,France,6.36,500.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,"Hong Kong, China",1.09,200.391,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Bangladesh,0.25,350.035,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Maldives,0.19,33.709,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2022,Belgium,0.08,21.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015, World,2295.41,431700.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Canada,851.48,158829.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,United States,519.45,77361.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Indonesia,272.36,76968.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Japan,164.57,22942.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Malaysia,162.92,43111.1,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,"Korea, Rep.",110.92,18362.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,United Kingdom,80.82,15000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,"Other Asia, nes",46.28,5470.0,Kg
